--------------------
BDMEP - INMET
--------------------
Estação           : SAO CARLOS - SP (OMM: 83726)
Latitude  (graus) : -21.96
Longitude (graus) : -47.86
Altitude  (metros): 856.00
Estação Operante
Inicio de operação: 24/09/1939
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83726;27/07/2007;0000;;19.2;;2.7;2.3;13.16;76.75;1.533333;
83726;27/07/2007;1200;0;;9.3;;;;;;
83726;28/07/2007;0000;;17;;5.1;1.8;11.88;83.75;4.566667;
83726;28/07/2007;1200;0;;9.2;;;;;;
83726;29/07/2007;0000;;16.5;;8.9;2.2;10.46;68.75;5.566667;
83726;29/07/2007;1200;0;;7.8;;;;;;
83726;30/07/2007;0000;;20.5;;8.7;3.3;12.86;67.75;2.533333;
83726;30/07/2007;1200;0;;7;;;;;;
83726;31/07/2007;0000;;23.6;;7.6;4.8;15.44;68.75;1.2;
83726;31/07/2007;1200;0;;9.8;;;;;;
83726;01/08/2007;0000;;24.6;;5;3.5;17.08;65.75;1.833333;
83726;01/08/2007;1200;0.6;;12.5;;;;;;
83726;02/08/2007;0000;;25.9;;7.4;3.8;17.92;64.5;0.9;
83726;02/08/2007;1200;0;;12.7;;;;;;
83726;03/08/2007;0000;;26;;9.4;4.2;17.98;60.5;1.85;
83726;03/08/2007;1200;0;;11.7;;;;;;
83726;04/08/2007;0000;;26.8;;8.4;3.9;17.96;64.5;0.77166;
83726;04/08/2007;1200;0;;11.8;;;;;;
83726;05/08/2007;0000;;25.9;;8.7;4;18;69.25;;
83726;05/08/2007;1200;0;;10.8;;;;;;
83726;06/08/2007;0000;;25.9;;9.4;4.8;18.9;64.75;3.233333;
83726;06/08/2007;1200;0;;13.5;;;;;;
83726;07/08/2007;0000;;28.5;;9;5.1;19.24;60.5;2.8;
83726;07/08/2007;1200;0;;13.7;;;;;;
83726;08/08/2007;0000;;27.9;;8.7;5.3;19.54;57.25;3.066667;
83726;08/08/2007;1200;0;;13.6;;;;;;
83726;09/08/2007;0000;;26.7;;7.3;6.2;19.4;56;4.2;
83726;09/08/2007;1200;0;;13.9;;;;;;
83726;10/08/2007;0000;;27.2;;6;5.8;19.06;58.5;3.133333;
83726;10/08/2007;1200;0;;15.7;;;;;;
83726;11/08/2007;0000;;27.7;;3.5;5.1;19.26;60.5;2.766667;
83726;11/08/2007;1200;0;;14;;;;;;
83726;12/08/2007;0000;;24.8;;8.7;4.7;17.34;71.75;3.233333;
83726;12/08/2007;1200;0;;12.3;;;;;;
83726;13/08/2007;0000;;26.6;;9.4;4.7;18.62;59.75;3;
83726;13/08/2007;1200;0;;14.6;;;;;;
83726;14/08/2007;0000;;25.3;;9.1;5.1;18.54;54;4.733333;
83726;14/08/2007;1200;0;;13.8;;;;;;
83726;15/08/2007;0000;;26.3;;9.3;6.2;18.6;59;2.8;
83726;15/08/2007;1200;0;;14.3;;;;;;
83726;16/08/2007;0000;;26;;9.5;5;17.66;55;2.966667;
83726;16/08/2007;1200;0;;12.3;;;;;;
83726;17/08/2007;0000;;26.8;;9.5;5.3;19.42;53.25;2.966667;
83726;17/08/2007;1200;0;;12.3;;;;;;
83726;18/08/2007;0000;;28.1;;9.6;5.4;19.4;56.5;3.7;
83726;18/08/2007;1200;0;;12.7;;;;;;
83726;19/08/2007;0000;;27.2;;9.1;5.1;18.74;57;2.766667;
83726;19/08/2007;1200;0;;12.9;;;;;;
83726;20/08/2007;0000;;27.5;;9.4;5.6;19.32;56.5;1.366667;
83726;20/08/2007;1200;0;;13.6;;;;;;
83726;21/08/2007;0000;;27.6;;9.1;4.8;19.12;60;1.633333;
83726;21/08/2007;1200;0;;12.1;;;;;;
83726;22/08/2007;0000;;28.3;;9.2;4.5;19.02;57;1.766667;
83726;22/08/2007;1200;0;;11.8;;;;;;
83726;23/08/2007;0000;;28.5;;9.5;5.8;20;53.75;1.666667;
83726;23/08/2007;1200;0;;14.3;;;;;;
83726;24/08/2007;0000;;28.7;;9.7;6.3;20.12;50;1.866667;
83726;24/08/2007;1200;0;;16.1;;;;;;
83726;25/08/2007;0000;;30.6;;9.8;6.9;20.92;43.75;1.166667;
83726;25/08/2007;1200;0;;12.9;;;;;;
83726;26/08/2007;0000;;31.1;;7.7;7.9;21.9;40.75;1.75;
83726;26/08/2007;1200;0;;15.1;;;;;;
83726;27/08/2007;0000;;28.3;;5.7;7.7;21.64;68.5;2;
83726;27/08/2007;1200;0;;17.3;;;;;;
83726;28/08/2007;0000;;28.4;;4.9;4.1;18.5;75.75;2.8;
83726;28/08/2007;1200;0;;15.3;;;;;;
83726;29/08/2007;0000;;27;;5.9;3.3;19.38;70.5;2.933333;
83726;29/08/2007;1200;0;;12.9;;;;;;
83726;30/08/2007;0000;;26.3;;7;3.7;18.76;74.75;3.366667;
83726;30/08/2007;1200;0;;13.9;;;;;;
83726;31/08/2007;0000;;28.3;;8.9;3.9;20.3;63.25;3.933333;
83726;31/08/2007;1200;0;;16.1;;;;;;
83726;01/09/2007;0000;;29.3;;9;5.6;21.48;58.25;2.5;
83726;01/09/2007;1200;0;;16.9;;;;;;
83726;02/09/2007;0000;;30.5;;9;5.6;22.8;54.5;1.566667;
83726;02/09/2007;1200;0;;16.6;;;;;;
83726;03/09/2007;0000;;29.9;;9;6.1;22.14;56.5;4.266667;
83726;03/09/2007;1200;0;;17.2;;;;;;
83726;04/09/2007;0000;;28.5;;8.8;7.8;21.5;62.75;4.3;
83726;04/09/2007;1200;0;;17.9;;;;;;
83726;05/09/2007;0000;;27.5;;9;6.1;20.04;61;3.533333;
83726;05/09/2007;1200;0;;16.3;;;;;;
83726;06/09/2007;0000;;28.9;;9.6;6.5;21.08;56.5;3.133333;
83726;06/09/2007;1200;0;;15.3;;;;;;
83726;07/09/2007;0000;;30.6;;9.2;6.2;21.98;52.5;2.3;
83726;07/09/2007;1200;0;;16;;;;;;
83726;08/09/2007;0000;;30.1;;9.3;6.4;21.6;49.25;2.366667;
83726;08/09/2007;1200;0;;15.5;;;;;;
83726;09/09/2007;0000;;29.8;;8.9;6.8;20.92;50.5;2.633333;
83726;09/09/2007;1200;0;;14.1;;;;;;
83726;10/09/2007;0000;;28.6;;9.4;7.5;19.78;46.25;2.333333;
83726;10/09/2007;1200;0;;11.1;;;;;;
83726;11/09/2007;0000;;27.5;;9.9;7.1;20.2;53.5;2.366667;
83726;11/09/2007;1200;0;;14.9;;;;;;
83726;12/09/2007;0000;;28.7;;9.1;7.1;20.98;48;2.333333;
83726;12/09/2007;1200;0;;15.1;;;;;;
83726;13/09/2007;0000;;29.5;;8.4;6.9;21.98;44.25;2.333333;
83726;13/09/2007;1200;0;;16.3;;;;;;
83726;14/09/2007;0000;;31.1;;9.8;8;22.38;44.75;2.033333;
83726;14/09/2007;1200;0;;16.7;;;;;;
83726;15/09/2007;0000;;32;;8.5;7.3;23.56;43;1.5;
83726;15/09/2007;1200;0;;15.5;;;;;;
83726;16/09/2007;0000;;31.8;;7.2;8.2;25.4;38;1.6;
83726;16/09/2007;1200;0;;17.5;;;;;;
83726;17/09/2007;0000;;28.3;;8.5;8.1;20.32;64.5;4.733333;
83726;17/09/2007;1200;0;;15.5;;;;;;
83726;18/09/2007;0000;;31.5;;9.4;6;22.16;54.75;3.433333;
83726;18/09/2007;1200;0;;15.3;;;;;;
83726;19/09/2007;0000;;30.3;;3.2;7.5;22.7;62.25;2.066667;
83726;19/09/2007;1200;0;;19;;;;;;
83726;20/09/2007;0000;;33;;8.7;5.7;24.82;52.75;2.266667;
83726;20/09/2007;1200;0;;19.7;;;;;;
83726;21/09/2007;0000;;32.6;;6.9;8.2;25.26;49.75;2.766667;
83726;21/09/2007;1200;0;;19;;;;;;
83726;22/09/2007;0000;;33.1;;6.5;7.9;24.08;48.5;3.233333;
83726;22/09/2007;1200;0;;18.5;;;;;;
83726;23/09/2007;0000;;34.9;;8.7;8.6;25.3;41.5;2.533333;
83726;23/09/2007;1200;0;;18.4;;;;;;
83726;24/09/2007;0000;;30.4;;0.5;10;23.08;67.5;2.366667;
83726;24/09/2007;1200;0;;19.7;;;;;;
83726;25/09/2007;0000;;21.8;;4.7;4.6;15.5;65.75;5.3;
83726;25/09/2007;1200;0.1;;13.3;;;;;;
83726;26/09/2007;0000;;25.9;;6.2;4.9;18.6;63.25;4.233333;
83726;26/09/2007;1200;0;;12.1;;;;;;
83726;27/09/2007;0000;;29.3;;7.2;5.5;22.36;59;3.2;
83726;27/09/2007;1200;0;;16.3;;;;;;
83726;28/09/2007;0000;;26.2;;7.2;5;21.64;73.25;2.033333;
83726;28/09/2007;1200;0;;19.9;;;;;;
83726;29/09/2007;0000;;30.1;;8.3;3.5;20.88;63.5;3.666667;
83726;29/09/2007;1200;0.2;;16.5;;;;;;
83726;30/09/2007;0000;;28.6;;7.5;5.1;19.52;67.75;3.733333;
83726;30/09/2007;1200;0;;14;;;;;;
83726;01/10/2007;0000;;29.2;;7.5;4.6;21.48;57.5;2.833333;
83726;01/10/2007;1200;0;;13.2;;;;;;
83726;02/10/2007;0000;;29.4;;9.1;5.4;22.06;40.25;2.3;
83726;02/10/2007;1200;0;;14.7;;;;;;
83726;03/10/2007;0000;;30;;9;7.3;21.74;46;2.066667;
83726;03/10/2007;1200;0;;15.1;;;;;;
83726;04/10/2007;0000;;31.1;;7.6;7.6;23.24;45.25;1.2;
83726;04/10/2007;1200;0;;16.2;;;;;;
83726;05/10/2007;0000;;32.5;;7.6;7.6;23.42;45;1.3;
83726;05/10/2007;1200;0;;16.7;;;;;;
83726;06/10/2007;0000;;32.9;;7.9;8.4;24.3;44.5;1.4;
83726;06/10/2007;1200;0;;18.7;;;;;;
83726;07/10/2007;0000;;33.4;;6.4;7.5;25.34;49.25;0.433333;
83726;07/10/2007;1200;0;;19.6;;;;;;
83726;08/10/2007;0000;;32.8;;7.8;6.6;23.58;57.25;2.6;
83726;08/10/2007;1200;0;;16.9;;;;;;
83726;09/10/2007;0000;;31.8;;8.9;7.6;23.06;50.25;3.133333;
83726;09/10/2007;1200;0;;15.9;;;;;;
83726;10/10/2007;0000;;32.6;;9.6;8;24.12;45.75;2.466667;
83726;10/10/2007;1200;0;;18.4;;;;;;
83726;11/10/2007;0000;;32.4;;6.8;9.3;24.18;47;2.2;
83726;11/10/2007;1200;0;;17.1;;;;;;
83726;12/10/2007;0000;;34;;7.9;8.1;24.58;42.5;2.733333;
83726;12/10/2007;1200;0;;17.8;;;;;;
83726;13/10/2007;0000;;27.9;;0.1;9.2;23.92;74;1.2;
83726;13/10/2007;1200;0;;21.6;;;;;;
83726;14/10/2007;0000;;24.9;;0;3.9;20.76;79;3.7;
83726;14/10/2007;1200;0;;19.3;;;;;;
83726;15/10/2007;0000;;32.3;;6.1;2.8;23.5;70.75;3.8;
83726;15/10/2007;1200;0.3;;17.4;;;;;;
83726;16/10/2007;0000;;34.5;;7.2;5.4;26.44;52.25;3.6;
83726;16/10/2007;1200;2.7;;19.3;;;;;;
83726;17/10/2007;0000;;34.2;;7.6;7.6;26.44;55.25;2.966667;
83726;17/10/2007;1200;0;;20.2;;;;;;
83726;18/10/2007;0000;;27.4;;0.4;7;22.78;71.25;1.933333;
83726;18/10/2007;1200;0;;18.9;;;;;;
83726;19/10/2007;0000;;26.9;;0.2;3.7;20.62;74.5;1.866667;
83726;19/10/2007;1200;0.2;;17.1;;;;;;
83726;20/10/2007;0000;;34.1;;10.1;3.3;25.22;48.5;2.433333;
83726;20/10/2007;1200;0;;17.3;;;;;;
83726;21/10/2007;0000;;35.3;;6.3;7.6;25.74;50.25;3.533333;
83726;21/10/2007;1200;0;;20.1;;;;;;
83726;22/10/2007;0000;;30.7;;5.9;8.3;23.08;64.75;1.9;
83726;22/10/2007;1200;0;;18.5;;;;;;
83726;23/10/2007;0000;;24.7;;0;5;20.54;78.25;2.133333;
83726;23/10/2007;1200;0.4;;18.4;;;;;;
83726;24/10/2007;0000;;19.4;;0;2.8;17.38;94.75;1.833333;
83726;24/10/2007;1200;12.5;;16.3;;;;;;
83726;25/10/2007;0000;;20.4;;0;0.5;18.38;93.5;1.466667;
83726;25/10/2007;1200;38;;16.3;;;;;;
83726;26/10/2007;0000;;29.1;;8.7;0.7;22.76;72;0.966667;
83726;26/10/2007;1200;0;;17.1;;;;;;
83726;27/10/2007;0000;;32.2;;10.4;4.1;25.4;60;1.233333;
83726;27/10/2007;1200;0;;18.6;;;;;;
83726;28/10/2007;0000;;34.4;;10.5;5.7;26.7;57.5;2.066667;
83726;28/10/2007;1200;0;;19.4;;;;;;
83726;29/10/2007;0000;;35.9;;10.3;7.5;27.96;52.75;1.433333;
83726;29/10/2007;1200;0;;21.6;;;;;;
83726;30/10/2007;0000;;33.4;;4.2;8.3;26.16;58.25;1.666667;
83726;30/10/2007;1200;0;;19.3;;;;;;
83726;31/10/2007;0000;;35;;5.8;7;26.3;52;2.333333;
83726;31/10/2007;1200;0;;20.2;;;;;;
83726;01/11/2007;0000;;32.8;;6.3;6.9;25.22;61.25;4;
83726;01/11/2007;1200;0;;20.6;;;;;;
83726;02/11/2007;0000;;31.4;;3.2;6;24.68;65.25;1.666667;
83726;02/11/2007;1200;0;;18.4;;;;;;
83726;03/11/2007;0000;;28.7;;3.3;3.5;22.58;87.25;1.333333;
83726;03/11/2007;1200;9.7;;19.5;;;;;;
83726;04/11/2007;0000;;21.8;;0;1.7;18.84;94.25;1;
83726;04/11/2007;1200;7.1;;17;;;;;;
83726;05/11/2007;0000;;26.5;;5.7;1.5;19.66;76;2.6;
83726;05/11/2007;1200;34.1;;14.4;;;;;;
83726;06/11/2007;0000;;21;;0;3.1;18.04;95.25;2;
83726;06/11/2007;1200;6.1;;16.4;;;;;;
83726;07/11/2007;0000;;27.1;;4.5;0.6;21.52;79.5;1.6;
83726;07/11/2007;1200;15.5;;16.3;;;;;;
83726;08/11/2007;0000;;27.3;;2.2;2.3;20.76;82;2.266667;
83726;08/11/2007;1200;0;;17.7;;;;;;
83726;09/11/2007;0000;;25.3;;1.8;2.5;21.2;78.25;3.733333;
83726;09/11/2007;1200;33;;17.5;;;;;;
83726;10/11/2007;0000;;25.5;;0.7;3;21.42;91;2.933333;
83726;10/11/2007;1200;0;;18.9;;;;;;
83726;11/11/2007;0000;;23.9;;0.7;1.3;20.32;85.5;0.933333;
83726;11/11/2007;1200;33.7;;17.7;;;;;;
83726;12/11/2007;0000;;24.7;;3.5;1.5;20.26;79;4.333333;
83726;12/11/2007;1200;0;;18;;;;;;
83726;13/11/2007;0000;;25.5;;0.5;2.7;20.78;81.5;4.866667;
83726;13/11/2007;1200;0;;16.7;;;;;;
83726;14/11/2007;0000;;28.3;;3.3;2.5;23.24;72;5.133333;
83726;14/11/2007;1200;1.2;;18.6;;;;;;
83726;15/11/2007;0000;;22.8;;0;3.4;19.14;90;4;
83726;15/11/2007;1200;22.8;;17.4;;;;;;
83726;16/11/2007;0000;;24.7;;0.9;2;18.86;81;4.333333;
83726;16/11/2007;1200;0;;15.5;;;;;;
83726;17/11/2007;0000;;29.2;;10.6;2.9;22.72;70.5;5.333333;
83726;17/11/2007;1200;0;;16.2;;;;;;
83726;18/11/2007;0000;;31.1;;9.4;4.1;23.6;66.5;3;
83726;18/11/2007;1200;0;;17.6;;;;;;
83726;19/11/2007;0000;;29.5;;2.9;5.5;22.38;79;1.533333;
83726;19/11/2007;1200;0;;19.1;;;;;;
83726;20/11/2007;0000;;28.5;;6.9;2.5;22.98;68.25;2.1;
83726;20/11/2007;1200;20;;17.1;;;;;;
83726;21/11/2007;0000;;28.9;;11.1;6.7;21.42;57.75;3.4;
83726;21/11/2007;1200;0;;15.5;;;;;;
83726;22/11/2007;0000;;27.7;;10.4;6.5;20.18;59;3.066667;
83726;22/11/2007;1200;0;;14;;;;;;
83726;23/11/2007;0000;;29.9;;10.3;5.8;22.56;60;1.333333;
83726;23/11/2007;1200;0;;13.3;;;;;;
83726;24/11/2007;0000;;30.9;;8.6;4.8;24;59.5;1.666667;
83726;24/11/2007;1200;0;;17.4;;;;;;
83726;25/11/2007;0000;;24.2;;0;5.4;21.66;85.75;2.333333;
83726;25/11/2007;1200;0.1;;20.1;;;;;;
83726;26/11/2007;0000;;29.1;;7;1.2;23.96;72.5;2.333333;
83726;26/11/2007;1200;5.1;;19.3;;;;;;
83726;27/11/2007;0000;;29.5;;11.1;3.8;22.42;68.5;5.666667;
83726;27/11/2007;1200;0;;18.2;;;;;;
83726;28/11/2007;0000;;29.2;;11.3;4.7;21.98;51;5;
83726;28/11/2007;1200;0;;14.1;;;;;;
83726;29/11/2007;0000;;28.5;;11.2;8.4;21;51.5;3.666667;
83726;29/11/2007;1200;0;;13.7;;;;;;
83726;30/11/2007;0000;;31.4;;11.1;6.7;22.74;49.75;3.666667;
83726;30/11/2007;1200;0;;13.5;;;;;;
83726;01/12/2007;0000;;31.9;;10.9;6.3;23.92;48;3;
83726;01/12/2007;1200;0;;15.4;;;;;;
83726;02/12/2007;0000;;32.6;;11.1;8.4;24.04;39.5;2.333333;
83726;02/12/2007;1200;0;;16.5;;;;;;
83726;03/12/2007;0000;;34.2;;11;8.6;25.5;43.75;1.666667;
83726;03/12/2007;1200;0;;17.3;;;;;;
83726;04/12/2007;0000;;31.1;;8.2;8.3;24.28;70;1.666667;
83726;04/12/2007;1200;0;;18.5;;;;;;
83726;05/12/2007;0000;;24.9;;0.4;4;21.58;97.25;0.666667;
83726;05/12/2007;1200;22;;19.4;;;;;;
83726;06/12/2007;0000;;29.4;;3.9;1.2;22.94;84.25;2.666667;
83726;06/12/2007;1200;3.5;;19.7;;;;;;
83726;07/12/2007;0000;;27.6;;1.6;1.6;23.02;90.25;1.333333;
83726;07/12/2007;1200;7.3;;20.1;;;;;;
83726;08/12/2007;0000;;27.7;;2.3;1.8;22.2;88.75;0.666667;
83726;08/12/2007;1200;6.8;;19.3;;;;;;
83726;09/12/2007;0000;;29.1;;6.3;1.2;23.78;79.75;1.666667;
83726;09/12/2007;1200;6.2;;19.1;;;;;;
83726;10/12/2007;0000;;30.1;;4.3;3.2;24.56;74.5;4.666667;
83726;10/12/2007;1200;0;;20.9;;;;;;
83726;11/12/2007;0000;;25.3;;0.6;2.7;21.18;91.75;2.333333;
83726;11/12/2007;1200;4.2;;19.2;;;;;;
83726;12/12/2007;0000;;23.9;;0;1.1;20.12;93.25;5;
83726;12/12/2007;1200;4.9;;18.7;;;;;;
83726;13/12/2007;0000;;24;;0.4;1.1;19.44;83.25;5.666667;
83726;13/12/2007;1200;8;;17;;;;;;
83726;14/12/2007;0000;;26.3;;2.6;2.2;21;83.25;3.666667;
83726;14/12/2007;1200;0;;17.4;;;;;;
83726;15/12/2007;0000;;30.1;;8.8;2.2;23.22;66.75;3.666667;
83726;15/12/2007;1200;0;;16.4;;;;;;
83726;16/12/2007;0000;;31.2;;8.9;4;24.26;60.75;5;
83726;16/12/2007;1200;0;;17.7;;;;;;
83726;17/12/2007;0000;;29.9;;8.6;5;24.06;60.5;2.4;
83726;17/12/2007;1200;0;;17.8;;;;;;
83726;18/12/2007;0000;;30;;6.2;5.8;22.62;76;1.866667;
83726;18/12/2007;1200;0;;16.8;;;;;;
83726;19/12/2007;0000;;23.6;;0;3.2;19.24;96.5;2;
83726;19/12/2007;1200;16.6;;17.8;;;;;;
83726;20/12/2007;0000;;24.9;;0.7;0.7;20.76;84.25;0.666667;
83726;20/12/2007;1200;23.5;;17.5;;;;;;
83726;21/12/2007;0000;;27.9;;6.9;1.8;22;75.75;1.133333;
83726;21/12/2007;1200;0.9;;16.1;;;;;;
83726;22/12/2007;0000;;30.1;;8.2;2.6;23.16;69.5;0.4;
83726;22/12/2007;1200;0;;17.8;;;;;;
83726;23/12/2007;0000;;29.1;;8.1;3.8;22.6;68.5;1.8;
83726;23/12/2007;1200;0;;17.7;;;;;;
83726;24/12/2007;0000;;29.9;;5.6;4.1;23.32;64;0.933333;
83726;24/12/2007;1200;0;;18.4;;;;;;
83726;25/12/2007;0000;;28.3;;2.5;3.5;22.7;80.25;1.933333;
83726;25/12/2007;1200;14.3;;19.5;;;;;;
83726;26/12/2007;0000;;29.8;;7.4;3.3;24.04;73;1.666667;
83726;26/12/2007;1200;2.3;;20.3;;;;;;
83726;27/12/2007;0000;;31.2;;10.8;4;24.6;61.5;1.666667;
83726;27/12/2007;1200;0;;19;;;;;;
83726;28/12/2007;0000;;32.4;;11.2;5.4;24.7;54.25;1.333333;
83726;28/12/2007;1200;0;;17.9;;;;;;
83726;29/12/2007;0000;;33.1;;8.5;6.3;25.08;66.75;1.666667;
83726;29/12/2007;1200;0;;18.6;;;;;;
83726;30/12/2007;0000;;32.5;;10.6;4.5;26.14;59.5;1.666667;
83726;30/12/2007;1200;8.6;;20.3;;;;;;
83726;31/12/2007;0000;;32.8;;8.2;5.1;26.96;57.5;2;
83726;31/12/2007;1200;0;;19.1;;;;;;
83726;01/01/2008;0000;;31.7;;4.3;5.8;25.3;76.75;1.333333;
83726;01/01/2008;1200;0;;21;;;;;;
83726;02/01/2008;0000;;30;;1.5;3.2;24.26;77.75;1.666667;
83726;02/01/2008;1200;2.8;;20.5;;;;;;
83726;03/01/2008;0000;;29.9;;3;3.1;23.8;75;1.666667;
83726;03/01/2008;1200;0.8;;20.6;;;;;;
83726;04/01/2008;0000;;31.4;;7.9;3.5;24.6;62.25;2.333333;
83726;04/01/2008;1200;0;;18.1;;;;;;
83726;05/01/2008;0000;;29.3;;4.1;4.5;23.02;80.75;1.666667;
83726;05/01/2008;1200;0;;18.4;;;;;;
83726;06/01/2008;0000;;24.7;;1.5;2.3;20.74;92.5;1.666667;
83726;06/01/2008;1200;19.9;;18.7;;;;;;
83726;07/01/2008;0000;;28.7;;5.1;1;22.62;72.75;1.666667;
83726;07/01/2008;1200;22.8;;17.5;;;;;;
83726;08/01/2008;0000;;29.5;;8.3;3.4;23.4;69.75;0.666667;
83726;08/01/2008;1200;2.5;;18.2;;;;;;
83726;09/01/2008;0000;;29.7;;9.1;3.4;24.02;68.75;1.333333;
83726;09/01/2008;1200;0;;18.9;;;;;;
83726;10/01/2008;0000;;31.3;;9.4;4;23.92;69.5;1.666667;
83726;10/01/2008;1200;0;;18.3;;;;;;
83726;11/01/2008;0000;;30.7;;8.9;3.8;24.88;72.25;2;
83726;11/01/2008;1200;6.8;;19.8;;;;;;
83726;12/01/2008;0000;;30.2;;5.1;3.3;23.8;74.5;1.666667;
83726;12/01/2008;1200;0;;20.3;;;;;;
83726;13/01/2008;0000;;25.6;;0;2.5;21.36;90.5;1;
83726;13/01/2008;1200;4.4;;20;;;;;;
83726;14/01/2008;0000;;24.2;;0.5;1.4;21.04;89.5;1.666667;
83726;14/01/2008;1200;3.9;;19.2;;;;;;
83726;15/01/2008;0000;;27.5;;1;2.1;22.1;77.5;2.666667;
83726;15/01/2008;1200;6.5;;17.9;;;;;;
83726;16/01/2008;0000;;29.8;;7.7;2.7;21.96;78.25;3;
83726;16/01/2008;1200;0;;16.7;;;;;;
83726;17/01/2008;0000;;27.8;;6.5;3;23.02;83;1.333333;
83726;17/01/2008;1200;16.9;;18.7;;;;;;
83726;18/01/2008;0000;;28.8;;3.6;2.4;23.26;83.75;2;
83726;18/01/2008;1200;2.3;;20.6;;;;;;
83726;19/01/2008;0000;;27.9;;2.7;1.9;22.1;93;3;
83726;19/01/2008;1200;1.1;;19.5;;;;;;
83726;20/01/2008;0000;;23.8;;0;1;20.86;91.25;1;
83726;20/01/2008;1200;17.8;;18.1;;;;;;
83726;21/01/2008;0000;;24.5;;0.3;0.9;20.02;89.25;3;
83726;21/01/2008;1200;6.6;;17.5;;;;;;
83726;22/01/2008;0000;;23.9;;0.1;1.4;19.68;84;3.666667;
83726;22/01/2008;1200;3;;16.5;;;;;;
83726;23/01/2008;0000;;25.3;;2;1.9;21.26;77;4.333333;
83726;23/01/2008;1200;0;;16.6;;;;;;
83726;24/01/2008;0000;;26.2;;0.3;2.6;22.12;77.75;3.666667;
83726;24/01/2008;1200;0;;18.3;;;;;;
83726;25/01/2008;0000;;25;;0.4;2.5;21.14;85;3;
83726;25/01/2008;1200;0;;17.5;;;;;;
83726;26/01/2008;0000;;24.9;;0.6;1.6;21.12;77.75;5.666667;
83726;26/01/2008;1200;1;;18.5;;;;;;
83726;27/01/2008;0000;;24.6;;0.8;3.1;20.62;83.25;3.666667;
83726;27/01/2008;1200;0;;17.1;;;;;;
83726;28/01/2008;0000;;22;;0;2.6;19.28;92.75;3;
83726;28/01/2008;1200;0.6;;17.6;;;;;;
83726;29/01/2008;0000;;23.1;;0;0.9;18.96;95;2;
83726;29/01/2008;1200;13.6;;17.3;;;;;;
83726;30/01/2008;0000;;27.1;;2.8;0.5;21.4;87.25;1.333333;
83726;30/01/2008;1200;44.5;;16.9;;;;;;
83726;31/01/2008;0000;;28.3;;7;1.6;21.94;82;0.666667;
83726;31/01/2008;1200;0.8;;17.7;;;;;;
83726;01/02/2008;0000;;30.8;;9.7;2.6;24.56;67.25;1;
83726;01/02/2008;1200;0;;17.3;;;;;;
83726;02/02/2008;0000;;32.7;;10.5;3.7;25.94;63.25;1;
83726;02/02/2008;1200;0;;18.4;;;;;;
83726;03/02/2008;0000;;26.3;;0.4;4.1;20.54;88.5;1.666667;
83726;03/02/2008;1200;13.9;;18.8;;;;;;
83726;04/02/2008;0000;;27.2;;4.2;1.3;22.34;77;1.666667;
83726;04/02/2008;1200;13.1;;18.7;;;;;;
83726;05/02/2008;0000;;25.4;;2.7;4;21.1;81.75;1;
83726;05/02/2008;1200;0;;18.9;;;;;;
83726;06/02/2008;0000;;24.9;;1;2.3;21.36;81.75;2.333333;
83726;06/02/2008;1200;0;;17.7;;;;;;
83726;07/02/2008;0000;;27.1;;4.3;2.1;22.12;84.5;3;
83726;07/02/2008;1200;0;;19.3;;;;;;
83726;08/02/2008;0000;;29.4;;1.1;2;23.06;72;1.666667;
83726;08/02/2008;1200;3.4;;17.3;;;;;;
83726;09/02/2008;0000;;30.5;;8.2;4;23.32;75.5;1.666667;
83726;09/02/2008;1200;0;;18.5;;;;;;
83726;10/02/2008;0000;;30;;7.1;3.1;23.9;74.75;2.333333;
83726;10/02/2008;1200;2.6;;19.4;;;;;;
83726;11/02/2008;0000;;31;;10;2.7;24.42;72.5;4.333333;
83726;11/02/2008;1200;0;;19;;;;;;
83726;12/02/2008;0000;;32.2;;9.6;3.5;25.64;69.25;1.666667;
83726;12/02/2008;1200;1.3;;19.5;;;;;;
83726;13/02/2008;0000;;29.9;;1.6;3.9;22.64;79.25;2.333333;
83726;13/02/2008;1200;2.1;;18.6;;;;;;
83726;14/02/2008;0000;;31.1;;4.8;2.9;22.3;78;4.333333;
83726;14/02/2008;1200;0;;18.5;;;;;;
83726;15/02/2008;0000;;28.7;;3;3.4;22.82;76.75;3;
83726;15/02/2008;1200;26.6;;18.2;;;;;;
83726;16/02/2008;0000;;29.4;;6.7;3.3;23.68;73.5;4;
83726;16/02/2008;1200;0;;20.4;;;;;;
83726;17/02/2008;0000;;29.8;;4.3;3.9;23.3;75.75;3;
83726;17/02/2008;1200;8.2;;18.7;;;;;;
83726;18/02/2008;0000;;29.1;;7.4;2.9;21.82;85.25;1;
83726;18/02/2008;1200;0.6;;18.9;;;;;;
83726;19/02/2008;0000;;28.5;;8.4;2.5;21.84;81.25;0;
83726;19/02/2008;1200;31.3;;16.9;;;;;;
